#championsleague i am cmng to watch you...all matches in hyd #feelinghappy hope #mumbaiindians comes to hyd...catch me in #southextension	joy
#mufc wages up19% in13/14 season with #dimaria #falcao #herrera #rojo and others joining where will @manutd be without #epl top 4 and #ucl?	anticipation
#sterlings getting some great experience here. i'm sure he'll learn from it and it will help for the #ucl	joy
i have no fags, no money, no key, no battery life, it's starting to rain and i feel so sad	sadness
i have to go to bed to conserve my battery life	sadness
i just realized i can totally write a @fennecnightly add-on to put content in my android wear. i shouldn't have left my laptop at home!	surprise
i regret the day i bought this iphone :/ i dropped it twice ,my camera aint working	disgust
i think i might leave the iphone (again) for android (again) just to use l, looks so fly and the nexus 5 is beautiful.	fear
i wanna make youtube videos and stuff but that would require a better camera than an iphone, money, and effort...	sadness
i want #lgg3ph simply because of its incredible features like great camera, long battery life, sleek design. @lgphilippines	anticipation
i want #lgg3ph simply because of its loooongest battery life ever! perfect for outdoors and adventures.	anticipation
i want #lgg3ph simply because of its vast battery life, lte connection & light metallic sleek design that everyone yearns for @lgphilippines	anticipation
i want aiden pierce's phone. waterproof, infinite battery life. @watchdogsgame	anticipation
i will never buy nokia again (microsoft), this is my second broken phone in one year. going to samsung ativ se or iphone @nokia @nokiaus	disgust
i will not be satisfied with any phone until it has a never ending battery life	sadness
i wish google could have shipped my android wear watch in time for july 4th weekend. would have been a good time for live demos.	sadness
i wish i was smarter at conserving battery life. otherwise i would have posted more.	sadness
i wish iphones had battery life like flip phones. they stayed charged for a good day & a half 😂	sadness
i won't be impressed with the world and the technology it's invented until an iphone comes out with like 500% battery life for us poor souls	disgust
i'm due an upgrade, do i wait off and get the iphone 6 or get the samsung s5 ??	sadness
i'm eager to see android wear and a device in person first. just not attractive. watches are jewellery after all. not bulbous attachments.	fear
i'm getting a new iphone. either iphone 4s, or an iphone 5. #iphone	anticipation
i'm looking for a galaxy with a good camera run off a sim card and big. or a iphone 5c	anticipation
i'm looking forward to the iphone 6's sapphire display (no need for screen protectors) but the the protruding camera means it won't lay flat	anticipation
i'm no big fan of apple but this android nexus 6 is just shit compared to my iphone so many glitches! the damn keyboard forgets to show up.	anger
i'm reaally debating on gettin this iphone 5s or either the samsung galaxy mega...or maybe i should just stick with my iphone 4...	sadness
i'm too obsessed with my new iphone camera lenses!!!!! share my excitement!!!!!! 🎉	joy
i've asked for ideas with today android ecosystem. i said remote control using android wear, android clock. the ideas commented as flaws. :d	surprise
i've been witness to a few ig photoshoots in my day, women are exceptionally talented wit the iphone camera	surprise
if a smartwatch looks like a rolex, it wins. if it looks like those dorkest iwatch mock-ups, it loses.	trust
if anyone is down to trade a samsung galaxy for an iphone 4s i'm ready to make a move.	anticipation
in october apple releases the iwatch, the iphone 6, and the new macbook pro, i need to save up about $2900 to buy all three	anticipation
iphone 5 or samsung galaxy s5?	sadness
iphone and samsung should just merge and make an amazing phone	anticipation
iphone and samsung think that by making their phones bigger people are gonna buy them	disgust
is it just me who's sick of #iphone6 and #iwatch mockups? #ff	anger
it pains me to say this but... i want an iphone again!	disgust
#samsung #is #shiiiiiiiiiiiiitttttttt !	anger
it's hot i'm hungry and only have 10% of battery life aaaahhhh  ... save meeee 🆘 #camplife	sadness
it's sad that my ipad mini, and even my iphone 3g, takes better video than my ge power pro x500 dslr-style camera, which is not cheap.	sadness
iwatch will definitely make #samsung galaxy gear series look like a piece of crap, even if it's actually is.	anticipation
i♡my phone! i thought after we upgraded to 4g my battery life would be crazy but it's the exact opposite! #note3 #docomo #notslowatall	surprise
just been reading up on the samsung galaxy tab s 8.4  looks like it’s time to say bye to my nexus 7, i will wait to see the nexus 9 b4 i buy	anticipation
just gonna say this a few months in advance before all the hype kicks in... i'm buying an iwatch the second it comes out.	trust
just got an iphone 5s and two samsung galaxy tablets for $50 😂👌😏	joy
just heard that wearable medical technology will be driven by big pharma. dollars drive innovation.  #reachwearables	surprise
managed to smash a samsung galaxy and a iphone in the space of a week😭	sadness
miui needs better english themes. the chinese ones are great, but there's no pure english theme that is sharply designed. #xiaomi #mi3	disgust
my #samsung  mobile is officially crap!!! #neednewphone #annoyed !!	anger
my battery life for my iphone is straight idk what y'all be talking about	trust
my battery life gets destroyed in this building.. thanks montco 🔋😳	anger
my battery life goes from 90% - 60% in a matter of 20 minutes....	sadness
my ipad goes on charge at least 3 times a day. awful battery life on it now 😩	sadness
my iphone 5s goes dark when i open messages and hover my finger over the front camera.  surely, that's not a feature.	sadness
my iphone camera would break the trip i planned on being a photographer what kind of luck is this shit	anger
my mama not getting these samsung ear phones back , these bitches sound like the iphone 5 😏☺️sweet!	joy
my mom had samsung galaxy s4. but today she's gone back to iphone. cause iphone rules 👌 and android sucks 👎	joy
my phones battery life is so scarce when its trying to find service 😭	sadness
new cheaper imac launched. pretty slow processor compared to the rest of the range	disgust
new phone day today ditching the iphone for a samsung, could become a stressful day!!	anticipation
nexus 6, sony z3, samsung note3 & iphone 6 make sept the best new tech month	joy
not sure where to pick up my watch, but it’s likely to be a wearable brick without an android device. #googleio #io14	fear
of all the android wear smartwatches i have seen, the moto 360 appears to be the best-looking watch. #motorola	trust
off to @sue_ryder camden to see some wearable up-cycled fashion from @lcflondon - they will be on display all week #saved	anticipation
one thing i hate about the samsung galaxy is that i constantly make typos.  iphone was really good with correcting	anger
please tell me he's wearing an android wear phone. am hoping it's the moto 360.	anticipation
plus sides to tablet phone: watching netflix	joy
downside: shitty battery life #probablytheamountofnetflixiwatch	sadness
posit: google, samsung have jumped the gun with shit due to iwatch rumors. just like the iphone, apple will give you the elegant solution.	anticipation
put solar panels on the top of vehicles to extend battery life of electric cars #solutions	trust
rumored #iwatch no threat for swiss manufacturers. one is a #watch and a #wearable #technology whilst the other is in the jewelry industry.	trust
samsung now has a camera button on the lock screen, it's only a matter of time b4 apple sues them over that.	anticipation
saw someone using the same xiaomi mi-3 as me on the train! cool...	surprise
scratch that; my nexus 7 tablet can't connect to the wifi here. back to iphone. #googleio #mobilemomentum	anger
second android wear ota update just went out. no idea what's in these.	fear
seriously considering never getting another iphone... the battery life is awful! 😡	disgust
seriously, for my birthday, i wish i can give my own self an iphone~ or samsung galaxy note?? :'(	sadness
should i get the samsung galaxy s5 active or stay with my iphone?😭	sadness
should i switch to an iphone or stay with samsung? #help #soconfused #bigdecisions #sos	sadness
should i wait for the #iwatch to release or just go with the #pebblesteel .... hmmmm	fear
sick of the iphone battery life, thinking of changing phones. any suggestions?	disgust
so all these speakers at google i/o 2014 are just gonna flaunt the new android wear watches just like that? it's ok.	disgust
so far, tech companies seem to not get that wrist wearables need to be stylish to work. curious if apple iwatch will reverse the trend.	disgust
so fat my iphone camera thinks my double chin is a whole other person 😭	sadness
so i'll wait until thats sorted because i have the laptop on charge because the battery life is shit	anger
so i'm seriously considering buying a google nexus 5 to replace my iphone. opinions?	anticipation
so the real question is will the #iwatch be pretty & featureful enough to cause me to drop my pebble brand loyalty?	anticipation
so, the leak of celeb photos allegedly via icloud - is it a pr stunt by @google / @samsung before the new iphone release? #justasking	anticipation
some of y'all are getting hyped for certain phones that just came out. wait till the iphone 6 and iwatch come out! #patientlywaiting #iphone	anticipation
soooo @kalebdf, i need your help writing an android wear app. :)	anticipation
still baffled as to why a new nexus device wasn't announced yesterday...	surprise
stories of a $300 iwatch being expensive are written by people buy $20 timex crap.	disgust
switching to s5. iphone is a fragile piece of shit. in addition to camera, vibrate and speaker failing in less than 2 years, wifi just died.	disgust
the camera on the nexus 5 is also much much worse than what i'm used to on the iphone 5.	disgust
the iphone 5's shitty 8mp camera: ruining your memories one blurry shaky picture at a time #thisismylastiphone	anger
the iphone 6 better have a battery life that actually lasts a whole day 😒	anticipation
the iphone 6 needs to hurry up and come out! the battery on this samsung don't last more than 5 hours of usage.	anticipation
the iphone6 better have ill battery life or  else i'm converting to team android	anticipation
the only reaso  why i wanna get iphone is because of the camera. but , i still prefer being an android user.	sadness
the only thing i want from the new iphone is for it to be waterproof, have a long battery life and a bigger screen. 📱	anticipation
the real challenge would be if @xiaomi is able to launch the mi4 at the same price as the mi3 in india..	anticipation
their new wearable tech has been around for years! a watch with fitness sensors... guys please... we been having it...	disgust
there are no android phones that have *better* battery life than the iphone… only bigger batteries.	anger
track stress level and mood changes would be great. nfc finally?	anticipation
turned the brightness down on my screen and i got 10 more min of battery life left #tybg	joy
ultra tempted to get xperia z3 if apple doesn’t improve the battery life in ”iphone 6” #datbatterylife	anticipation
update your galaxy phone people 📱📱📱...  #samsung #samsunggalaxy	anticipation
update: i'm basically set on getting a nexus phone in the future	anticipation
watching jacob taking selfies on his iphone 3g without a front camera is hilarious	joy
wearable technologies in near future is like having your own doctor all the time.	anticipation
what has beauty,performance and amazing battery life? it's @lgcanada and the all new #lgg3  coming soon to a carrier near you on august 1st.	trust
what's happening with nexus open? have successful submissions been chosen yet?	fear
when i get that samsung in my hand when i get home this iphone will meet a hammer, a wall, my fist, or the gulf #fuckyouapple	anticipation
who wants to bet on the iwatch # 1 feature: you don't need an ios device for it! 💰	anticipation
why is the battery life on my ipod so appalling recently?! 🔋👎	surprise
wish it was that easy for hubby to switch his phone to an iphone because samsung phones are ehh.	disgust
with all these chinese handsets goin on, xiaomi, oppo, ninetology, huawei, lenovo... its just too much..	anger
worked out the reason the camera flash on my iphone has been shit for the last year is because i never peeled plastic layer off the back	surprise
yay, looks like my @android wear @samsung gear live watch has been dispatched from @googleplay *excitedexcitedexcited*	joy
you seriously need to jack up the battery life on the controllers. consider that with the color controllers releasing soon. @playstation	anticipation
“@d_boyjg: why is the snapchat camera better the regular camera?? 😒😒😒”!!!!	anger
@sue_hen: freaky brainwave wearable technology showcased by tracey chong from muse #inbounduk14 @ifb2014	surprise
@tallguy_sli i'm glad you realised that :') that's why i'm a samsung guy lol	joy
@tapbot_paul any nokia aisha (they have varying features, such as qwerty keyboards. they’re all solid and have long battery life).	trust
@taylorcaniff i cant get like whoo because i have a samsung😭 can you hear my cries?😭😭✌	sadness
@thecambartkus but actually, the samsung galaxy with it's watch thing is cool as af.	joy
@thephonesurgery iphone 5 been dropped the camera works but doesn't focus. any idea how much to fix mate? thanks.	sadness
@thetechdad @mistygirlph what is the best tablet that has the longest battery life and storage? #vzwbuzz	anticipation
@threeuksupport thanks, but i have tried that with no result. i am trying the samsung kies download to see if that works.	sadness
@tmobileuk haha funny how ur always try to put blame on equipment, ive had 3 phones iphone 4s, samsung s3 and now iphone 5 so its not equip	joy
@tobes444 it's not complicated science lav it's logic. you don't need it for graphics use and the memory/processor is good	trust
@tony_harrison3 @mateooo_m13mino thought he was slick with the camera 😂	joy
@treadstonenw hahaha. i can't help it if the camera is drawn to me!	joy
@trimet i have. disappointing is the best word i have about the app. ui has always been broken on nexus 5, now also destroys battery.	sadness
@twitflup is it just the camera angle, or is that candy floss almost as big as her?!	surprise
@tyloofs sticking with iphone, but this is getting ridiculous.	anger
@typical_wesley it looks almost decent on camera maybe but not on paper	disgust
@vanessaavelar_1 it's an alligator, you need and iphone 😂😂😂	joy
@viticci my problem with an iwatch: i don’t always wear the same watch. i alternate and coordinate with my clothes that day.	disgust
@waldo_jusfoolin @tee_bailss driving to fast camera ain't quick enough to get me	trust
@whatsapp why can't i download the app on my samsung tablet 2014?	sadness
@whatthebit what'll you say for xiaomi mi3 then? it's actually priced at ₹13,999 in india. roughly $234 only. :)	anticipation
@whattheffacts looks like the iphone 5s with slight differences.	sadness
@williamcafox lucky. my nexus 7 got a few hairline cracks and the entire digitizer died.	sadness
@willislim you saw that samsung  just released a significantly improved model? 2 bloody months later.	anger
@woochan samsung and lenovo (for students). they're quick and easy but limited bc no java and stuff	fear
@wwenerd14 but only on camera, only on camera. why do remember that song?!	surprise
@yo_wannn word, hope apple not taking the samsung route, turning phones into tablets	anticipation
@youtube whys videos not available in the format to watch on iphone?	disgust
@zackwhittaker @ashleyesqueda copper colored samsung gear 2. i have one, it sucks.	disgust
@zcichy @ohmdee exactly. all you need is samsung to go tizen, and android marketshare could plummet.	fear
@zee_mizee its this samsung smart type swipe keyboard thing. i can't stop using it	joy
@zpower oh god does that mean a samsung j-body is coming soon? suppose the greasy plastic ‘leather’ already happened	fear
#burntout on hearing about #russia. what r #cameron & #obama doing with #threat #china is posing on #3 financial centre behind ny & london?	anger
#ceasefire agreed in #ukraine after telephone chat to putin! thank god for that. #peace ❤️	joy
#foreignpolicy #obama #isis: his delusional descent into 'the muslim world' destroyed #libya #syria #iraq again, almost #egypt too	anger
#foreignpolicy idiocy: as a result of us inflaming #syria, aq isis controls half of #iraq, threatens #baghdad. and us demonizes ... #russia	anger
#obama #gop  where are the leaders for #peace?? #nomorewars	anticipation
#fuckhamas #yourgoingdown so proud of my family and friends who are fighting for israel at the moment! #staysafeisrael #israel #home #idf <3	trust
#gaza #freepalestine  obama is nothing more than a puppet of israel. the un is becoming an international arm of the us in protecting israel	disgust
#gaza doesn't await your help. for the holy land has a lord that will protect it...!!! #palestine	trust
#gaza security council adopts statement expressing serious concern about gaza crisis.	fear
#gaza whats happening in #gaza plzz can any one tell....	fear
#gaza: 75 dead & more than 700 wounded o allah accept the shuhada (martyrs) #gazaunderattack #gazaunderfire #palestineunderattack #palestine	sadness
#gazaunderattack  @unicef  as you are a human rights foundation why aren't you stopping #israel from attacking #gaza  @hrw  @unrightswire	anger
israel still armed by us/eu aft their gaza murder families/children/ now invasion westbank: un silent	anger
oh,sorry. rapists. isis jihadists are rapists.	anger
that makes much more sense.	trust
....day starts w/ news of #israel dropping missiles on #gaza, pics of mushroom clouds ovr #gaza sky, #palestinian death.#stopattackinggaza .	sadness
...is that malaysian plane got shot down by russian rebels in ukraine, god help russia	sadness
.@borgebrender: looking forward, opportunities in #ukraine are many but #ukraine must fight corruption, enact economic reforms. #futurenato	anticipation
145 people killed in gaza since tuesday, 55 are children, what israel can get away with is sickening!	anger
2/2 may peace and protection come back to palestine. in'shaa'allah ameen.	anticipation
295 dead within seconds in ukraine plane crash. 224 dead in gaza in 10 days. west will react more, muslims go silent. hypocritical world.	disgust
2:00 am. still ongoing israeli raids on the gaza strip	sadness
3 israelis dead = destruction of gaza with mindless murder of poor palestinians! @un #un #us #shame @ushouserep #israel #palestine #gaza	anger
3rd place: palestine 2nd place: philippines ♥ not bad, not bad at all. #pffpeacecup	joy
4 months of russian escalation in ukraine. only possibility of peace = when eu threatened to act tough.eu lost credibility/russia escalates!	anger
@00hbani israel is doing all the killing and not in self defence!	anger
@00highonlife00 so much fight for a piece of land between russia and ukraine!	disgust
you cant broker a peace deal between #israel & #palestine everybody knows you're behind israel.	anger
debating whether or not to root for russia #ukrainianproblems	fear
demi got banned from russia for standing up for homophobia wow russia really	surprise
despise everything what israel stand for  but these pictures are horrific	sadness
devastating news about the malaysian airline crash in the ukraine	sadness
did russia just shoot down a malaysia jet thinking ukraine was attacking?	surprise
did russia really just shoot down a malaysian plane over ukraine?	surprise
did the russian separatist rebels shoot down a passenger airline? or was it the ukrainian army? maybe it was putin. fucked up any way.	surprise
do it for the children in palestine and israel #stoptheviolence #keepthepeace	anticipation
do not fly with malaysia airlines! in all seriousness why is the ukraine-russia conflict still going on?!	sadness
does not mean i don't care if i'm not retweeting all those tweets regarding palestine/gaza.	anger
does president obama not understand that should isis catch a second wind and continue to advance, iran will be in there in a heartbeat #tcot	fear
don't be blinded by the truth the people of gaza are constantly attacked yet the media doesn't show the kids that israel troops are killing	disgust
emotional sermon about palestine just now during friday prayers.	joy
england, germany, spain, italy & france aren't cheering israel on in its murderfest in gaza. those days are over. @avimayer	trust
every social network are covered with all the gaza images..where are the medias??? #gaza #palestine #savegaza	disgust
everyone is silent on attacks of israel on innocent palestine people... are they not human...	anger
everyone is talking about gaza and israel but what about the us in the middle east our government is killing kids too they just cover it up	disgust
everyone knows what israel did to the people in gaza, it's not a war but a genocide ! why u.n don't they send their peacekeepers ?	fear
evil can be defeated by an overwhelming response. isis is evil.the usa will not shy away from destroying this evil scourge.#isis#potus	trust
felt so good donating my own money for the children in palestine :')	joy
first putin makes #obama look like a bitch, now cameron makes #obama and #biden look like a couple of cowards, they both need to resign...	anger
fking hell i swear if any other countries go to war against israel to protect palestine, they deserve great respect.	anticipation
for all muslim in the world come'n pray for gaza palestin... save palestine!! ;'(	trust
forbidden question: did the obama administration directly or indirectly arm, aid aq isis? #libya #syria #iraq #journalism #foreignpolicy	fear
free free palestine,  from the river to the sea, palestine shall be free! #gaza	trust
free palestine. @barackobama wants to chant against boko haram but supports mass murder in palestine #genocideingaza	disgust
free palestine.. this one is for the innocent ones up in heaven. america's 9/11 is palestines 24/7 💔 free paleste!	sadness
from the excerpts it seems that #obama has a very strange notion of #success. #somalia #yemen #isis	disgust
from the ukranian/russia issues, isis, the ebola crisis, the horrific police state we live in, rape culture, like we are in a global crisis.	sadness
fuck america, fuck the un, fuck the eu, fuck serbia, fuck greece, fuck russia, and most of all fuck israel	anger
funny hoe there's no anything about the ukraine situation even though more folk have died in that than have died in gaza.	surprise
game vs palestine . , i'm thinking both teams gonna kill .. 😴	fear
gaza oh gaza...all my heart with you there. fingers crossed. #prayforgaza	trust
gaza under attack, media. gaza under attack. why always election election election!!!	disgust
gaza will be free :') #prayforgaza #prayforpalestine #savegaza	trust
gaza, siria, ucraina… this is not a good summer for childrens.	fear
georgia has always been supported by #ukraine territorial integrity <3 i love #georgia and #ukraine  <3	trust
given his dictator methods, long-standing lies, is @putin future secure in russia?	anticipation
glad i'm flying away from russia not towards it this evening. if that passenger plane was shot down, it changes the whole ukraine dynamic	joy
go out from our land!! i̇ts palestine there is no where calling israel	anger
god be with my brothers and sisters in gaza. #gazaunderattack	trust
god bless palestine , be strong and defeat the zionist genocide #freepalestine	trust
god please send israel to hell and freedom palestine #prayforgaza #savegaza #gazaunderattack	trust
going to meet michelle obama! 🇺🇸🇺🇸☺️ #gonnagetcookiesatthewhitehouse	joy
going to the palestine protest in minniapolis tomorrow.. #freepalestine	anticipation
goodluck to russia today in the world cup #russia @niksha_alekseev (;	joy
guys, please pray for our brothers and sisters in gaza and palestine. may allah grant them jannah. amin :'(	fear
hamas are classed as terrorists and condemned for firing in to israel,  but israel actions aren't.	anger
very happy with the #drums of #peace coming from #russia & #ukraine.	joy
hard winter stopped #hitler in #russia 1941. hard winter this year will hopefully stop supercilious attitudes of #eu and #ukraine	anticipation
has money now replaced the #whitedove ? i wonder. #putin #ukraine	fear
having to watch al jazeera to get a decent amount of information on the gaza crisis. impressed with the coverage. awful scenes in gaza. sad.	surprise
head of america#white house@obama shud put in effort in destroying the isis govt. we shud not wait to see more pipo die wen u can save them.	disgust
hearing people's idiotic and misinformed opinions on israel and palestine makes my skin crawl. if there is one issue i'm passionate about	disgust
hei @netanyahu when hamas attack israel, they are labelled as terrorist. when israel attack gaza, no one label them as terrorist. no mercy!!	anger
help me. i just went past putin park on the district 😷 i can't breathe	fear
her brutal comment about palestinians shook us and whether pro-palestine or israel it disturnbed us out of our comfort zone for a rethink.	fear
here comes in the inevitable he did it, no she did it between russia and ukraine. someone has to act now. what a tragic thing to happen.	anger
hey @iansomerhalder, please comment on the israel-gaza conflict, your activism is respected by many & your voice could be heard by millions!	trust
hey obama when are you going to say something about israel arresting and beating up a us citizen with no charge?? probably never. thanks.	disgust
hitler could start 2 world wars and killed over 50 millions jews, while the whole world can't stop israel & the massacres in palestine?	surprise
hitler destroyed the old germany.  putin is destroying the old russia, but russian rebirth will not occur.	anger
hm shoot down a plane so the attention gets away from palestine?funny how we don't hear anything about isis anymore to? #justicewillbeserved	disgust
holy fuck. either ukraine or russia, or militants, shot down that malaysian jet. 295 people dead. holy.	surprise
honestly can't believe tm in going to be on a plane to israel ✈️👋💕😱	fear
i always care about gaza and palestine. i know they want to live a happy life. #prayforgazaandpalestine	joy
i am an american and i swear if the usa makes such a stupid mistake as of to go to war with ukraine or russia i'm moving to canada…	anger
i bet big vlad putin cannot wait to see capello bring glory to the motherland.	anticipation
i can't resist it .. we hate israel .. #gaza is our first and last cause .. from the deep suffering in syria here is gaza!	anger
i could only cry i see their brethren in israel destroyed the palestinian suffering, but i always pray for the salvation of palestine ..	sadness
i demand on what the russian prime minister, vladmir putin has to say abt all this!	anger
i do not want war.please people do not do anything stupid.i'm talking about the usa,ukraine,russia (some think that belarus is russia lol)	fear
i don't even know why i am so affected with this israel-palestine thing.	surprise
i don't know where i stand on palestine/israel. not being on the left, i get a lot of pro-israel in my ear	sadness
i don't see a deference gaza or israel or india or sri lanka. we have problems let's solve it first.	anger
i don't understand what is going on in ukraine with russia wth	anger
i don't understand who's in the wrong? israel or palestine? every article tells me something different. wtf....	disgust
i don't understand why you hate israel we're just a small country gaza started with all this pls understand us to, we just protect our selfs	sadness
i dont understand y arab league is joining america to stand against #isis but failed to stand with #gaza.	sadness
i don’t see other confirmation of the malaysian airlines jet being downed by russia in ukraine. i regret retweeting that by accident	disgust
i flew over ukraine and russia yesterday, scary thought!	fear
thoughts are with you again malaysia and all the people on board.	sadness
i had palestine twitter in my mentions for like 6 hours they need to be mad at israel not me	anger
i have friends in both tel aviv and gaza. i'm much much more afraid for my friends in gaza.	fear
i honestly can't even read the news anymore about israel/palestine. just fills me with anger. fuck the western media. #gazaunderattack	anger
i just don't understand y arabs don't condemn isis actions,en y mr obama don't ask them 2 do so rather than thinking dat they wl do better	anger
i just wanna live till the day palestine will be free #freepalestine ✌️	anticipation
i really hope #kor beats #rus tomorrow. i want to see putin cry. #worldcup #democracy	anticipation
i really hope peace will be brought back to palestine #freepalestine	anticipation
i really hope russia lose tonight. putin is a thug and condones terrorism, plus capello is an a-class wanker. #fuckyourussia #rusvskor	anticipation
i swear the next person that writes about the israel/palestine war is getting removed from my timeline	anger
i think comparisons between palestine and nazi germany are really unhelpful.	disgust
i think russia just shot down a civilian jet...malyasian air flight 17...killing 295 people...putin may be more evil than anyone thought.	sadness
i think some people would rather see isis succeed than obama.	fear
i was pretty paranoid wwiii was coming back in march. now i'm convinced it is, with what's happening in russia/ukraine and israel.	fear
i will not stop supporting gaza until there is peace! we need peace! stop killing the muslims! screw you israel! #pakistansupportsgaza	anger
i wish iran would attack israel. israel are monsters #israelstopkilling #gazakids	anger
i wonder if there’s any relation to the ukraine-russia crisis? did it flew into a prohibited area?	fear
i'm interested in war. like i love the fact that israel now has a reason to bomb the shit outta palestine.. and they totally will.	anticipation
i'm not educated enough on this palestine/israel situation. need to read up cuz i see support from both sides everywhere	trust
i'm on the opinion that the us and ukraine are solely responsible for the malaysian airline disaster. putin/russia has nothing to gain in it	fear
i'm sad that hamas is now more popular in gaza due to the increasing death. after 20 kids killed i would sue israel for peace instead of war	sadness
i'm sure there were gaza demonstrations today but i highly doubt the legitimacy of those images that are doing the rounds. #israel #gaza	disgust
i'm terrified by the all-out land-clearing assault by israel happening in the gaza strip right now.	fear
i'm tired of obama man... russia, isis, and all the other shit going on over seas is going on cause they all know obama is all talk	disgust
i've always taken a rare moderate stance on israel/palestine issues. but 166 dead in gaza, including innocent civilians, is not acceptable.	disgust
i've never seen social networks react to attacks on gaza, palestine and syria like this before. this is so good! everything shared counts!	joy
if #putin wins over #ukraine by force, the united states will share a lot of that blame. vague promises of sanctions aren't enough.	disgust
if a foreign military killed my daughter, you can count on me seeking revenge. hopefully better men than me can broker peace in israel/gaza.	anticipation
my eyes fill with tears reading about gaza under attack by israel... may allah protect them in this ramadhan with full of barakah 😔😔	sadness
my heart breaks, seeing this... :'| #prayforgaza #gaza #savegaza	sadness
my heart broke into pieces when i see pictures of gaza & palestine under israel's attack.	sadness
my heart goes out to all of the innocent lives lost in palestine everyday	sadness
my hearts breaks for palestine. i wish there was more i could do.	sadness
my local abc station: hamas has declared war on israel…sirens…iron dome. then in passing, no israelis have been killed…in gaza 100 are dead.	anger
my prayers for the innocents of #gaza , #gazaunderattack #fuckyouisrael	trust
my question is what is obama waiting for? serious issues in this country.  plus russia, isis, al qaeda. leadership needed! do your job!	anger
my thoughts and prayers are with all those living in israel (palestine) today. lord bring peace and strengthen your church in the west bank	trust
mysterious plane crashed over russia	fear
needed to clear my head after waking up to the news of #israel bombing #gaza so tried to meditate my anger away.	surprise
never stop praying for palestine . they need our doa for their strength	trust
news channels such as abc, who claim to know so much about israel n palestine never actually have news reporters at the scene #freepalestine	disgust
next time #ukraine makes any kind of a deal with #russia, let's just count on russia lying, doing the opposite of what they said they would	disgust
no country in the history of the world has taken more care to protect innocent people while under brutal attack than israel  #gaza	trust
no obama you dont make isis a manageable problem you freaking destroy them #theend	anger
no parent should bury their child. #israel took care of it; they eradicate families in whole #gazaunderattack #gaza	sadness
no sleep no sleep! go russia! 🇷🇺🇷🇺 #worldcup2014 #russiavssouthkorea	anticipation
no. im the socialist. not obama. you are either a deluded or a liar	disgust
non stop praying for my family and people in palestine.	fear
i don't know when israel will realize this isn't a war/fight... it's a massacre.	anticipation
not a single israile has been killed. all the people who die are palestinians. #savegaza #gaza #palestineunderattack #palestine #israel	sadness
not building the #keystonexlpipeline enables putin, islamic militants amongst others to disrupt global energy markets as they wish. congrats	anger
not in the mood for arguments about palestine but i'll state my opinion	disgust
not sure who deserves this week's **fuck you** the most.. russia or israel.	anger
now we know what #leadingfrombehind means: gassing civilians in syria, isis taking iraq and russia sending tanks to ukraine #loserstrategy	anger
o allah! u are the most merciful . save gaza from israel. stop all the war. let them live peacefully w/o war. ya allahh. #gazaunderattack	trust
obama couldn't manage obama care but he will manage isis. he couldn't manage a hot dog cart. isis needs to be eliminated not managed	anger
obama has no idea what to do with isis and all americans should be outraged by this.	disgust
obama is addressing the nation regarding #isis today. the eve of 9/11. it's time for him to step up and show leadership.	anticipation
obama is committing a grave mistake by military action against isis in iraq. force is not the solution, engagement is the answer.	trust
obama is fucked either way he goes, fucking bush got us into this stupid fanatical holy war with no weapons of mass destruction  #iraq #isis	disgust
obama is going to announce tonite air strikes on isis. nice of him to give thm warning. good of him to make a decision.	fear
obama is laying out his isis strategy tonight.it's reported no details no cost nor a timetable will be presented..now that is a strategy????	disgust
obama is taking action in iraq. finally. but this will only be a first step. otherwise it's a fiasco in the making. #isis	anticipation
oh allah be with our families in #palestine & #gaza & #syria & #iraq & #egypt & #maynamar , oh allah destroy all tyrants #gazaunderattack	trust
oh allah stay beside our brothers in #palestine ##gazaunderattack	trust
oh israel, please stop the violence to our beloved palestine.	fear
oh my god- not another one! #planecrash #malaysia #ukraine #russia	surprise
omg russia/ukraine wtf are you doing shooting down a passenger jet killing 295 people?????? 😡	surprise
omg! another sad news... #malaysianairline crashed in ukraine near russia...our prayers for  everyone on board .(︶︿︶)	sadness
omg! malaysia airlines crashed in ukraine! #mh370 #malaysianairlines	surprise
on the way to #gaza right now as news comes in of imminent large scale strike to affect north #gaza	fear
one day our children will be study the afghanistan/iraq/iran war and the conflicts in israel & palestine. and they'll ask us for answers.	anticipation
one day we will see freedom in palestine ♡♥ #gazaunderattack #palestinelivepalestineovercomes #	anticipation
only a year and a half until i'm out of the danger zone for the draft. russia and ukraine, please keep your shit together until then.	anticipation
outstanding paper by stiebel - clever, funny, with great powerpoint including rumsfeld, putin, sicarii, ancient phallus. #jesusandbrian	joy
over 300 dead, most of which palestinian civilians. enough is enough. #israel #palestine #hamas #gaza	sadness
overnight 14 dead in gaza, 20 dead in syria, yet every news headline, & taoiseach & obama all involved in garth brooke's cancelled gig!!	disgust
overwhelming hypocritical slant to the coverage of israel/palestine developments	disgust
palestine is going to be a blank spot on the world map by the end of this week... tragic.	fear
palestine is not even a fucking country!!!!! its a front, a veil, a guise...	anger
palestine just needs to let israel invade. fuck the land, just look at how many kids are dying	anger
palestine need army ,air force for war .. in palestine not war but genocide #prayforgaza	disgust
palestine/ israel should resolve their conflict already,the world is tired of this madness. #stopthewar	disgust
pause my story. a malaysian plane was shot down by ukraine/russia????	surprise
